,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,AcuteLoad,ChronicLoad
6772,2018-04-15,13,1,Game,27.0,9.0,243.0,486.0,0.9,4.0,10.0,0.0,265.0,309.7
6773,2018-04-15,16,1,Game,4.0,7.0,28.0,314.0,1.0,8.0,8.0,3.0,248.7,259.2
6774,2018-04-15,12,1,Game,40.0,5.0,200.0,200.0,1.0,6.0,6.0,1.0,85.7,88.0
6775,2018-04-15,11,1,Mobility/Recovery,45.0,2.0,90.0,594.0,1.0,9.0,9.0,3.0,338.4,346.5
6776,2018-04-15,11,1,Game,25.0,9.0,225.0,594.0,1.0,9.0,9.0,3.0,338.4,346.5
6777,2018-04-15,11,1,Game,31.0,9.0,279.0,594.0,1.0,9.0,9.0,3.0,338.4,346.5
6778,2018-04-15,10,1,Game,15.0,1.0,15.0,453.0,1.0,8.0,9.0,3.0,227.3,233.9
6779,2018-04-15,10,1,Game,13.0,6.0,78.0,453.0,1.0,8.0,9.0,3.0,227.3,233.9
6780,2018-04-15,13,1,Game,27.0,9.0,243.0,486.0,0.9,8.0,9.0,0.0,265.0,309.7
6781,2018-04-16,5,1,Game,6.0,5.0,30.0,72.0,0.2,8.0,8.0,0.0,26.3,111.9
6782,2018-04-16,1,1,Skills,30.0,2.0,60.0,117.0,0.6,7.0,8.0,3.0,136.7,247.8
6783,2018-04-16,1,1,Game,7.0,3.0,21.0,117.0,0.6,9.0,10.0,3.0,136.7,247.8
6784,2018-04-16,1,1,Game,9.0,4.0,36.0,117.0,0.6,10.0,7.0,0.0,136.7,247.8
6785,2018-04-16,1,1,Mobility/Recovery,15.0,0.0,0.0,117.0,0.6,8.0,10.0,3.0,136.7,247.8
6786,2018-04-16,3,0,,,,,0.0,0.7,,,3.0,272.0,395.2
6787,2018-04-16,5,1,Game,6.0,7.0,42.0,72.0,0.2,8.0,8.0,3.0,26.3,111.9
6788,2018-04-16,7,0,,,,,0.0,0.9,,,,263.4,285.5
6789,2018-04-16,11,0,,,,,0.0,0.8,,,3.0,263.4,346.5
6790,2018-04-16,13,1,Mobility/Recovery,10.0,0.0,0.0,0.0,0.9,8.0,7.0,0.0,265.0,309.7
6791,2018-04-16,15,1,Speed,40.0,3.0,120.0,120.0,0.3,7.0,8.0,0.0,17.1,63.0
6792,2018-04-16,16,0,,,,,0.0,0.7,,,,188.7,259.2
6793,2018-04-16,17,1,Speed,40.0,3.0,120.0,390.0,1.1,7.0,9.0,3.0,231.0,202.4
6794,2018-04-16,17,1,Skills,30.0,1.0,30.0,390.0,1.1,7.0,9.0,3.0,231.0,202.4
6795,2018-04-16,6,1,Strength,60.0,5.0,300.0,300.0,0.9,8.0,9.0,3.0,365.7,408.7
6796,2018-04-16,17,1,Strength,60.0,4.0,240.0,390.0,1.1,7.0,9.0,3.0,231.0,202.4
6797,2018-04-17,7,1,Skills,20.0,1.0,20.0,60.0,0.8,9.0,9.0,3.0,218.4,287.5
6798,2018-04-17,6,1,Conditioning,30.0,8.0,240.0,570.0,0.9,8.0,8.0,1.0,378.6,427.7
6799,2018-04-17,6,1,Conditioning,20.0,8.0,160.0,570.0,0.9,8.0,8.0,3.0,378.6,427.7
6800,2018-04-17,6,1,Skills,40.0,2.0,80.0,570.0,0.9,8.0,8.0,0.0,378.6,427.7
6801,2018-04-17,6,1,Speed,30.0,3.0,90.0,570.0,0.9,8.0,8.0,3.0,378.6,427.7
6802,2018-04-17,2,1,Skills,30.0,2.0,60.0,240.0,0.7,7.0,8.0,3.0,169.4,232.9
6803,2018-04-17,3,1,Skills,30.0,3.0,90.0,270.0,0.6,8.0,6.0,3.0,246.3,404.2
6804,2018-04-17,2,1,Strength,45.0,4.0,180.0,240.0,0.7,8.0,10.0,3.0,169.4,232.9
6805,2018-04-17,1,1,Strength,30.0,2.0,60.0,75.0,0.6,10.0,9.0,3.0,147.4,250.3
6806,2018-04-17,1,1,Skills,15.0,1.0,15.0,75.0,0.6,7.0,5.0,3.0,147.4,250.3
6807,2018-04-17,3,1,Strength,45.0,4.0,180.0,270.0,0.6,8.0,8.0,3.0,246.3,404.2
6808,2018-04-17,7,1,Strength,20.0,2.0,40.0,60.0,0.8,8.0,8.0,3.0,218.4,287.5
6809,2018-04-17,13,1,Mobility/Recovery,40.0,0.0,0.0,60.0,0.7,9.0,10.0,0.0,213.6,311.7
6810,2018-04-17,10,1,Strength,45.0,4.0,180.0,260.0,0.8,8.0,8.0,1.0,197.6,242.5
6811,2018-04-17,10,1,Skills,40.0,2.0,80.0,260.0,0.8,8.0,8.0,3.0,197.6,242.5
6812,2018-04-17,17,1,Conditioning,30.0,8.0,240.0,495.0,1.0,6.0,7.0,3.0,213.9,218.9
6813,2018-04-17,17,1,Conditioning,25.0,9.0,225.0,495.0,1.0,6.0,7.0,3.0,213.9,218.9
6814,2018-04-17,17,1,Skills,30.0,1.0,30.0,495.0,1.0,6.0,7.0,1.0,213.9,218.9
6815,2018-04-17,16,1,Skills,20.0,2.0,40.0,175.0,0.6,8.0,8.0,3.0,164.4,265.0
6816,2018-04-17,16,1,Mobility/Recovery,15.0,0.0,0.0,175.0,0.6,8.0,8.0,3.0,164.4,265.0
6817,2018-04-17,13,1,Skills,30.0,0.0,0.0,60.0,0.7,9.0,7.0,0.0,213.6,311.7
6818,2018-04-17,13,1,Strength,20.0,3.0,60.0,60.0,0.7,9.0,10.0,0.0,213.6,311.7
6819,2018-04-17,12,1,Strength,30.0,2.0,60.0,60.0,0.8,7.0,7.0,3.0,68.6,90.0
6820,2018-04-17,11,1,Strength,45.0,4.0,180.0,250.0,0.7,8.0,9.0,3.0,258.4,354.8
6821,2018-04-17,11,1,Skills,35.0,2.0,70.0,250.0,0.7,8.0,9.0,3.0,258.4,354.8
6822,2018-04-17,16,1,Strength,45.0,3.0,135.0,175.0,0.6,8.0,8.0,3.0,164.4,265.0
6823,2018-04-18,8,1,Skills,90.0,4.0,360.0,360.0,0.9,6.0,6.0,3.0,282.4,318.3
6824,2018-04-18,2,1,Skills,90.0,3.0,270.0,270.0,0.9,8.0,8.0,3.0,208.0,241.9
6825,2018-04-18,3,1,Skills,90.0,4.0,360.0,360.0,0.7,10.0,9.0,3.0,297.7,416.2
6826,2018-04-18,7,1,Conditioning,20.0,3.0,60.0,60.0,0.8,10.0,10.0,3.0,227.0,289.5
6827,2018-04-18,10,1,Skills,60.0,3.0,180.0,180.0,0.9,8.0,7.0,3.0,223.3,235.4
6828,2018-04-18,16,1,Mobility/Recovery,45.0,1.0,45.0,285.0,0.7,10.0,10.0,0.0,205.1,274.5
6829,2018-04-18,13,1,Skills,90.0,5.0,450.0,450.0,0.9,8.0,8.0,0.0,277.9,326.7
6830,2018-04-18,13,1,Mobility/Recovery,50.0,0.0,0.0,450.0,0.9,8.0,8.0,0.0,277.9,326.7
6831,2018-04-18,16,1,Skills,60.0,4.0,240.0,285.0,0.7,10.0,10.0,3.0,205.1,274.5
6832,2018-04-18,17,1,Mobility/Recovery,30.0,0.0,0.0,200.0,1.1,8.0,7.0,3.0,242.4,225.6
6833,2018-04-18,17,1,Strength,50.0,4.0,200.0,200.0,1.1,7.0,8.0,3.0,242.4,225.6
6834,2018-04-18,11,1,Skills,90.0,4.0,360.0,360.0,0.8,8.0,9.0,3.0,309.9,366.8
6835,2018-04-19,1,0,,,,,0.0,0.5,,,,113.1,245.7
6836,2018-04-19,2,1,Mobility/Recovery,20.0,1.0,20.0,20.0,0.7,8.0,9.0,3.0,153.7,234.7
6837,2018-04-19,6,1,Speed,45.0,7.0,315.0,930.0,0.8,8.0,8.0,3.0,372.9,440.2
6838,2018-04-19,6,1,Skills,45.0,3.0,135.0,930.0,0.8,8.0,8.0,3.0,372.9,440.2
6839,2018-04-19,7,1,Conditioning,30.0,3.0,90.0,90.0,0.7,9.0,8.0,3.0,189.9,278.3
6840,2018-04-19,6,1,Strength,120.0,4.0,480.0,930.0,0.8,8.0,8.0,1.0,372.9,440.2
6841,2018-04-19,13,1,Mobility/Recovery,30.0,0.0,0.0,0.0,0.7,8.0,7.0,0.0,235.0,315.7
6842,2018-04-19,16,1,Mobility/Recovery,60.0,0.0,0.0,0.0,0.7,8.0,8.0,3.0,173.0,263.6
6843,2018-04-19,17,1,Speed,45.0,3.0,135.0,535.0,1.0,8.0,8.0,3.0,231.4,243.4
6844,2018-04-19,17,1,Skills,40.0,1.0,40.0,535.0,1.0,8.0,8.0,3.0,231.4,243.4
6845,2018-04-19,17,1,Strength,90.0,4.0,360.0,535.0,1.0,8.0,8.0,3.0,231.4,243.4
6846,2018-04-19,11,0,,,,,0.0,0.7,,,3.0,262.0,352.4
6847,2018-04-20,2,1,Skills,70.0,3.0,210.0,220.0,0.6,10.0,8.0,3.0,140.3,232.7
6848,2018-04-20,2,1,Mobility/Recovery,10.0,1.0,10.0,220.0,0.6,8.0,8.0,3.0,140.3,232.7
6849,2018-04-20,3,1,Skills,75.0,5.0,375.0,375.0,0.6,8.0,8.0,3.0,249.3,396.2
6850,2018-04-20,7,1,Conditioning,25.0,3.0,75.0,255.0,0.7,7.0,7.0,3.0,177.4,270.3
6851,2018-04-20,7,1,Strength,45.0,4.0,180.0,255.0,0.7,8.0,9.0,3.0,177.4,270.3
6852,2018-04-20,3,1,Mobility/Recovery,30.0,0.0,0.0,375.0,0.6,4.0,7.0,3.0,249.3,396.2
6853,2018-04-20,11,1,Skills,65.0,6.0,390.0,390.0,0.8,9.0,9.0,3.0,268.9,347.5
6854,2018-04-20,13,1,Skills,90.0,5.0,450.0,450.0,0.7,7.0,7.0,0.0,231.6,320.3
6855,2018-04-20,13,1,Mobility/Recovery,25.0,0.0,0.0,450.0,0.7,8.0,7.0,0.0,231.6,320.3
6856,2018-04-20,16,1,Skills,60.0,4.0,240.0,300.0,0.6,9.0,9.0,3.0,164.9,264.4
6857,2018-04-20,16,1,Mobility/Recovery,60.0,1.0,60.0,300.0,0.6,9.0,9.0,3.0,164.9,264.4
6858,2018-04-20,10,1,Skills,75.0,6.0,450.0,450.0,1.0,8.0,8.0,3.0,225.0,236.2
6859,2018-04-21,3,1,Mobility/Recovery,30.0,1.0,30.0,997.0,0.9,7.0,9.0,3.0,348.0,408.2
6860,2018-04-21,10,1,Game,15.0,9.0,135.0,657.0,1.1,8.0,8.0,3.0,285.7,256.8
6861,2018-04-21,10,1,Game,7.0,6.0,42.0,657.0,1.1,8.0,8.0,3.0,285.7,256.8
6862,2018-04-21,10,1,Skills,90.0,4.0,360.0,657.0,1.1,8.0,8.0,3.0,285.7,256.8
6863,2018-04-21,8,1,Game,42.0,1.0,42.0,264.0,0.6,6.0,10.0,3.0,169.9,294.9
6864,2018-04-21,8,1,Game,37.0,6.0,222.0,264.0,0.6,8.0,9.0,3.0,169.9,294.9
6865,2018-04-21,7,0,,,,,0.0,0.5,,,3.0,133.7,255.3
6866,2018-04-21,4,1,Game,110.0,8.0,880.0,880.0,0.9,7.0,7.0,3.0,212.6,248.5
6867,2018-04-21,3,1,Game,14.0,9.0,126.0,997.0,0.9,9.0,7.0,3.0,348.0,408.2
6868,2018-04-21,1,1,Game,6.0,4.0,24.0,216.0,0.4,8.0,8.0,3.0,87.7,245.8
6869,2018-04-21,3,1,Game,14.0,8.0,112.0,997.0,0.9,8.0,10.0,3.0,348.0,408.2
6870,2018-04-21,3,1,Skills,90.0,7.0,630.0,997.0,0.9,9.0,8.0,3.0,348.0,408.2
6871,2018-04-21,2,1,Mobility/Recovery,45.0,2.0,90.0,455.0,0.8,8.0,6.0,3.0,191.0,240.5
6872,2018-04-21,2,1,Game,25.0,5.0,125.0,455.0,0.8,9.0,9.0,0.0,191.0,240.5
6873,2018-04-21,2,1,Skills,60.0,4.0,240.0,455.0,0.8,8.0,9.0,0.0,191.0,240.5
6874,2018-04-21,1,1,Mobility/Recovery,25.0,0.0,0.0,216.0,0.4,10.0,8.0,3.0,87.7,245.8
6875,2018-04-21,1,1,Game,4.0,4.0,16.0,216.0,0.4,9.0,6.0,3.0,87.7,245.8
6876,2018-04-21,1,1,Game,14.0,4.0,56.0,216.0,0.4,7.0,8.0,3.0,87.7,245.8
6877,2018-04-21,1,1,Skills,40.0,3.0,120.0,216.0,0.4,10.0,8.0,3.0,87.7,245.8
6878,2018-04-21,3,1,Game,11.0,9.0,99.0,997.0,0.9,8.0,10.0,3.0,348.0,408.2
6879,2018-04-21,10,1,Game,15.0,8.0,120.0,657.0,1.1,8.0,8.0,3.0,285.7,256.8
6880,2018-04-21,11,1,Game,32.0,1.0,32.0,361.0,0.8,8.0,5.0,3.0,279.3,359.5
6881,2018-04-21,11,1,Game,35.0,1.0,35.0,361.0,0.8,8.0,5.0,3.0,279.3,359.5
6882,2018-04-21,17,1,Strength,80.0,5.0,400.0,940.0,1.3,8.0,8.0,3.0,365.7,274.8
6883,2018-04-21,17,1,Conditioning,30.0,9.0,270.0,940.0,1.3,8.0,8.0,3.0,365.7,274.8
6884,2018-04-21,11,1,Game,32.0,7.0,224.0,361.0,0.8,8.0,5.0,3.0,279.3,359.5
6885,2018-04-21,17,1,Speed,45.0,4.0,180.0,940.0,1.3,8.0,8.0,3.0,365.7,274.8
6886,2018-04-21,16,1,Skills,50.0,5.0,250.0,362.0,0.8,10.0,10.0,3.0,205.1,263.3
6887,2018-04-21,16,1,Game,7.0,9.0,63.0,362.0,0.8,10.0,10.0,3.0,205.1,263.3
6888,2018-04-21,16,1,Game,7.0,7.0,49.0,362.0,0.8,10.0,10.0,3.0,205.1,263.3
6889,2018-04-21,15,1,Strength,40.0,4.0,160.0,340.0,0.9,8.0,8.0,0.0,65.7,74.3
6890,2018-04-21,15,1,Conditioning,30.0,3.0,90.0,340.0,0.9,8.0,7.0,3.0,65.7,74.3
6891,2018-04-21,17,1,Skills,45.0,2.0,90.0,940.0,1.3,8.0,8.0,3.0,365.7,274.8
6892,2018-04-21,14,1,Game,32.0,7.0,224.0,604.0,0.6,6.0,7.0,3.0,86.3,156.1
6893,2018-04-21,14,1,Game,35.0,7.0,245.0,604.0,0.6,6.0,7.0,3.0,86.3,156.1
6894,2018-04-21,14,1,Game,27.0,5.0,135.0,604.0,0.6,6.0,7.0,3.0,86.3,156.1
6895,2018-04-21,13,1,Mobility/Recovery,30.0,0.0,0.0,615.0,0.9,8.0,8.0,0.0,294.4,323.7
6896,2018-04-21,13,1,Game,24.0,5.0,120.0,615.0,0.9,8.0,8.0,0.0,294.4,323.7
6897,2018-04-21,13,1,Game,27.0,7.0,189.0,615.0,0.9,7.0,8.0,0.0,294.4,323.7
6898,2018-04-21,13,1,Game,34.0,9.0,306.0,615.0,0.9,9.0,7.0,0.0,294.4,323.7
6899,2018-04-21,12,1,Game,40.0,3.0,120.0,120.0,0.6,8.0,8.0,3.0,54.3,86.5
6900,2018-04-21,11,1,Mobility/Recovery,35.0,2.0,70.0,361.0,0.8,8.0,5.0,3.0,279.3,359.5
6901,2018-04-21,15,1,Speed,30.0,3.0,90.0,340.0,0.9,6.0,8.0,3.0,65.7,74.3
6902,2018-04-22,8,1,Game,45.0,1.0,45.0,88.0,0.4,8.0,8.0,3.0,101.7,281.8
6903,2018-04-22,8,1,Game,43.0,1.0,43.0,88.0,0.4,9.0,8.0,3.0,101.7,281.8
6904,2018-04-22,7,1,Conditioning,25.0,6.0,150.0,375.0,0.5,8.0,9.0,0.0,120.0,263.3
6905,2018-04-22,7,1,Strength,45.0,5.0,225.0,375.0,0.5,7.0,9.0,3.0,120.0,263.3
6906,2018-04-22,4,1,Game,32.0,8.0,256.0,256.0,0.6,7.0,7.0,0.0,162.3,257.1
6907,2018-04-22,3,0,,,,,0.0,0.7,,,3.0,286.0,400.2
6908,2018-04-22,1,1,Game,12.0,4.0,48.0,194.0,0.3,7.0,9.0,3.0,86.0,248.2
6909,2018-04-22,2,1,Game,20.0,5.0,100.0,320.0,0.9,8.0,6.0,3.0,217.9,251.2
6910,2018-04-22,2,1,Skills,40.0,4.0,160.0,320.0,0.9,9.0,8.0,3.0,217.9,251.2
6911,2018-04-22,1,1,Mobility/Recovery,15.0,0.0,0.0,194.0,0.3,7.0,8.0,3.0,86.0,248.2
6912,2018-04-22,1,1,Game,14.0,4.0,56.0,194.0,0.3,9.0,8.0,3.0,86.0,248.2
6913,2018-04-22,1,1,Skills,30.0,3.0,90.0,194.0,0.3,8.0,8.0,3.0,86.0,248.2
6914,2018-04-22,10,1,Skills,60.0,5.0,300.0,537.0,1.1,8.0,8.0,3.0,297.7,274.7
6915,2018-04-22,2,1,Mobility/Recovery,30.0,2.0,60.0,320.0,0.9,8.0,8.0,3.0,217.9,251.2
6916,2018-04-22,10,1,Game,15.0,8.0,120.0,537.0,1.1,8.0,8.0,3.0,297.7,274.7
6917,2018-04-22,11,1,Mobility/Recovery,20.0,1.0,20.0,91.0,0.6,10.0,10.0,3.0,207.4,356.5
6918,2018-04-22,11,1,Game,35.0,1.0,35.0,91.0,0.6,10.0,10.0,3.0,207.4,356.5
6919,2018-04-22,10,1,Game,13.0,9.0,117.0,537.0,1.1,8.0,8.0,1.0,297.7,274.7
6920,2018-04-22,16,1,Mobility/Recovery,60.0,0.0,0.0,312.0,0.8,9.0,8.0,3.0,204.9,270.0
6921,2018-04-22,16,1,Skills,40.0,5.0,200.0,312.0,0.8,9.0,8.0,3.0,204.9,270.0
6922,2018-04-22,16,1,Game,7.0,8.0,56.0,312.0,0.8,9.0,8.0,3.0,204.9,270.0
6923,2018-04-22,16,1,Game,7.0,8.0,56.0,312.0,0.8,9.0,8.0,3.0,204.9,270.0
6924,2018-04-22,14,1,Game,32.0,6.0,192.0,354.0,0.8,8.0,8.0,3.0,136.9,167.9
6925,2018-04-22,14,1,Game,27.0,6.0,162.0,354.0,0.8,8.0,8.0,3.0,136.9,167.9
6926,2018-04-22,15,0,,,,,0.0,0.9,,,,65.7,74.3
6927,2018-04-22,13,1,Game,27.0,9.0,243.0,432.0,0.9,9.0,10.0,0.0,286.7,334.1
6928,2018-04-22,13,1,Game,27.0,7.0,189.0,432.0,0.9,8.0,10.0,0.0,286.7,334.1
6929,2018-04-22,12,1,Game,14.0,5.0,70.0,98.0,0.4,8.0,8.0,3.0,39.7,89.8
6930,2018-04-22,12,1,Game,7.0,4.0,28.0,98.0,0.4,8.0,8.0,3.0,39.7,89.8
6931,2018-04-22,17,0,,,,,0.0,1.3,,,,365.7,274.8
6932,2018-04-22,11,1,Game,36.0,1.0,36.0,91.0,0.6,10.0,10.0,3.0,207.4,356.5
6933,2018-04-22,13,1,Mobility/Recovery,15.0,0.0,0.0,432.0,0.9,8.0,9.0,0.0,286.7,334.1
6934,2018-04-23,6,1,Strength,60.0,5.0,300.0,825.0,0.8,9.0,9.0,3.0,332.1,435.7
6935,2018-04-23,3,0,,,,,0.0,0.7,,,3.0,286.0,400.2
6936,2018-04-23,6,1,Speed,45.0,5.0,225.0,825.0,0.8,9.0,9.0,3.0,332.1,435.7
6937,2018-04-23,6,1,Skills,60.0,5.0,300.0,825.0,0.8,9.0,9.0,3.0,332.1,435.7
6938,2018-04-23,7,0,,,,,0.0,0.5,,,3.0,120.0,263.3
6939,2018-04-23,17,1,Speed,30.0,5.0,150.0,570.0,1.3,7.0,9.0,3.0,391.4,293.8
6940,2018-04-23,11,0,,,,,0.0,0.6,,,3.0,207.4,356.5
6941,2018-04-23,15,0,,,,,0.0,0.7,,,,48.6,74.3
6942,2018-04-23,16,0,,,,,0.0,0.8,,,0.0,204.9,270.0
6943,2018-04-23,17,1,Skills,30.0,4.0,120.0,570.0,1.3,7.0,9.0,3.0,391.4,293.8
6944,2018-04-23,17,1,Strength,75.0,4.0,300.0,570.0,1.3,7.0,9.0,3.0,391.4,293.8
6945,2018-04-23,10,0,,,,,0.0,1.1,,,1.0,297.7,274.7
6946,2018-04-24,6,1,Conditioning,45.0,8.0,360.0,820.0,0.8,8.0,8.0,1.0,367.9,463.0
6947,2018-04-24,2,1,Mobility/Recovery,40.0,2.0,80.0,80.0,0.8,10.0,10.0,1.0,195.0,253.9
6948,2018-04-24,3,0,,,,,0.0,0.6,,,3.0,247.4,400.2
6949,2018-04-24,5,0,,,,,0.0,0.0,,,,0.0,103.3
6950,2018-04-24,6,1,Skills,45.0,4.0,180.0,820.0,0.8,8.0,8.0,3.0,367.9,463.0
6951,2018-04-24,6,1,Conditioning,35.0,8.0,280.0,820.0,0.8,8.0,8.0,3.0,367.9,463.0
6952,2018-04-24,7,1,Conditioning,20.0,2.0,40.0,220.0,0.5,8.0,8.0,3.0,142.9,270.6
6953,2018-04-24,7,1,Strength,60.0,3.0,180.0,220.0,0.5,8.0,7.0,3.0,142.9,270.6
6954,2018-04-24,11,0,,,,,0.0,0.5,,,3.0,171.7,356.5
6955,2018-04-24,12,0,,,,,0.0,0.3,,,,31.1,89.8
6956,2018-04-24,13,0,,,,,0.0,0.8,,,3.0,278.1,334.1
6957,2018-04-24,15,0,,,,,0.0,0.7,,,,48.6,74.3
6958,2018-04-24,16,0,,,,,0.0,0.7,,,0.0,179.9,270.0
6959,2018-04-24,17,1,Conditioning,40.0,9.0,360.0,872.0,1.4,7.0,9.0,1.0,445.3,322.8
6960,2018-04-24,17,1,Conditioning,48.0,9.0,432.0,872.0,1.4,7.0,9.0,3.0,445.3,322.8
6961,2018-04-24,17,1,Skills,40.0,2.0,80.0,872.0,1.4,7.0,9.0,0.0,445.3,322.8
6962,2018-04-24,10,0,,,,,0.0,0.9,,,,260.6,274.7
6963,2018-04-25,3,0,,,,,0.0,0.5,,,3.0,196.0,360.2
6964,2018-04-25,1,0,,,,,0.0,0.3,,,,58.6,226.9
6965,2018-04-25,2,0,,,,,0.0,0.7,,,,156.4,234.9
6966,2018-04-25,6,1,Strength,60.0,4.0,240.0,330.0,0.9,9.0,9.0,3.0,415.0,437.3
6967,2018-04-25,6,1,Mobility/Recovery,30.0,3.0,90.0,330.0,0.9,8.0,8.0,3.0,415.0,437.3
6968,2018-04-25,7,0,,,,,0.0,0.6,,,3.0,134.3,239.1
6969,2018-04-25,10,0,,,,,0.0,0.9,,,,234.9,261.2
6970,2018-04-25,11,0,,,,,0.0,0.4,,,3.0,120.3,329.5
6971,2018-04-25,12,0,,,,,0.0,0.4,,,,31.1,69.8
6972,2018-04-25,13,1,Mobility/Recovery,30.0,0.0,0.0,0.0,0.7,8.0,7.0,0.0,213.9,303.4
6973,2018-04-25,16,0,,,,,0.0,0.6,,,0.0,139.1,249.5
6974,2018-04-25,17,1,Mobility/Recovery,30.0,1.0,30.0,230.0,1.5,7.0,9.0,3.0,449.6,307.5
6975,2018-04-25,17,1,Strength,50.0,4.0,200.0,230.0,1.5,8.0,10.0,3.0,449.6,307.5
6976,2018-04-26,6,1,Strength,45.0,3.0,135.0,705.0,0.9,8.0,8.0,3.0,382.9,433.8
6977,2018-04-26,6,1,Skills,90.0,5.0,450.0,705.0,0.9,8.0,8.0,0.0,382.9,433.8
6978,2018-04-26,6,1,Speed,30.0,4.0,120.0,705.0,0.9,8.0,8.0,1.0,382.9,433.8
6979,2018-04-26,4,1,Strength,100.0,4.0,400.0,625.0,1.1,8.0,8.0,3.0,251.6,238.9
6980,2018-04-26,4,1,Conditioning,45.0,5.0,225.0,625.0,1.1,8.0,8.0,3.0,251.6,238.9
6981,2018-04-26,3,1,Mobility/Recovery,30.0,1.0,30.0,525.0,0.7,8.0,8.0,3.0,271.0,361.7
6982,2018-04-26,3,1,Strength,75.0,5.0,375.0,525.0,0.7,8.0,8.0,3.0,271.0,361.7
6983,2018-04-26,7,1,Conditioning,30.0,3.0,90.0,540.0,0.8,8.0,8.0,3.0,198.6,239.1
6984,2018-04-26,2,1,Strength,70.0,6.0,420.0,800.0,1.1,8.0,8.0,3.0,267.9,244.0
6985,2018-04-26,2,1,Skills,80.0,4.0,320.0,800.0,1.1,6.0,9.0,3.0,267.9,244.0
6986,2018-04-26,2,1,Speed,20.0,3.0,60.0,800.0,1.1,8.0,8.0,3.0,267.9,244.0
6987,2018-04-26,1,1,Strength,90.0,3.0,270.0,550.0,0.6,7.0,7.0,3.0,137.1,224.2
6988,2018-04-26,1,1,Skills,90.0,3.0,270.0,550.0,0.6,9.0,9.0,3.0,137.1,224.2
6989,2018-04-26,1,1,Speed,10.0,1.0,10.0,550.0,0.6,8.0,9.0,3.0,137.1,224.2
6990,2018-04-26,3,1,Speed,30.0,4.0,120.0,525.0,0.7,8.0,8.0,3.0,271.0,361.7
6991,2018-04-26,7,1,Skills,25.0,3.0,75.0,540.0,0.8,10.0,8.0,3.0,198.6,239.1
6992,2018-04-26,10,1,Strength,90.0,4.0,360.0,675.0,1.2,8.0,8.0,0.0,331.3,279.2
6993,2018-04-26,8,1,Conditioning,60.0,5.0,300.0,600.0,0.5,3.0,8.0,3.0,136.0,262.3
6994,2018-04-26,7,1,Strength,75.0,5.0,375.0,540.0,0.8,8.0,8.0,3.0,198.6,239.1
6995,2018-04-26,16,1,Strength,75.0,5.0,375.0,795.0,1.0,9.0,9.0,3.0,252.7,260.5
6996,2018-04-26,16,1,Skills,90.0,4.0,360.0,795.0,1.0,9.0,9.0,3.0,252.7,260.5
6997,2018-04-26,14,1,Strength,90.0,5.0,450.0,720.0,1.3,10.0,9.0,3.0,239.7,183.9
6998,2018-04-26,14,1,Speed,15.0,2.0,30.0,720.0,1.3,8.0,9.0,3.0,239.7,183.9
6999,2018-04-26,13,0,,,,,0.0,0.7,,,3.0,213.9,288.4
7000,2018-04-26,12,1,Strength,75.0,3.0,225.0,405.0,1.2,7.0,7.0,3.0,89.0,73.3
7001,2018-04-26,14,1,Skills,60.0,4.0,240.0,720.0,1.3,7.0,9.0,3.0,239.7,183.9
7002,2018-04-26,11,1,Strength,60.0,5.0,300.0,750.0,0.7,9.0,9.0,3.0,227.4,340.0
7003,2018-04-26,11,1,Skills,90.0,5.0,450.0,750.0,0.7,9.0,9.0,3.0,227.4,340.0
7004,2018-04-26,16,1,Mobility/Recovery,30.0,2.0,60.0,795.0,1.0,9.0,9.0,1.0,252.7,260.5
7005,2018-04-26,10,1,Speed,15.0,1.0,15.0,675.0,1.2,8.0,8.0,3.0,331.3,279.2
7006,2018-04-26,10,1,Skills,75.0,4.0,300.0,675.0,1.2,8.0,8.0,3.0,331.3,279.2
7007,2018-04-26,8,1,Strength,60.0,5.0,300.0,600.0,0.5,9.0,8.0,3.0,136.0,262.3
7008,2018-04-26,12,1,Skills,60.0,3.0,180.0,405.0,1.2,7.0,7.0,0.0,89.0,73.3
7009,2018-04-27,4,1,Conditioning,45.0,6.0,270.0,870.0,1.5,8.0,8.0,3.0,375.9,258.4
7010,2018-04-27,11,1,Speed,60.0,5.0,300.0,1180.0,0.9,9.0,9.0,3.0,340.3,369.7
7011,2018-04-27,7,1,Strength,75.0,5.0,375.0,540.0,1.0,8.0,8.0,0.0,239.3,249.1
7012,2018-04-27,7,1,Conditioning,25.0,3.0,75.0,540.0,1.0,8.0,9.0,0.0,239.3,249.1
7013,2018-04-27,7,1,Speed,30.0,3.0,90.0,540.0,1.0,10.0,6.0,3.0,239.3,249.1
7014,2018-04-27,4,1,Strength,100.0,6.0,600.0,870.0,1.5,8.0,8.0,3.0,375.9,258.4
7015,2018-04-27,3,1,Strength,90.0,6.0,540.0,840.0,0.9,8.0,8.0,3.0,337.4,378.7
7016,2018-04-27,1,1,Skills,90.0,9.0,810.0,1140.0,1.2,9.0,8.0,0.0,300.0,257.2
7017,2018-04-27,3,1,Speed,45.0,4.0,180.0,840.0,0.9,10.0,8.0,3.0,337.4,378.7
7018,2018-04-27,2,1,Strength,80.0,6.0,480.0,1080.0,1.4,7.0,6.0,3.0,390.7,270.2
